facility,zone,city,timestamp,road_incidents,road_closures,transit_disruption_index,major_event_index,travel_friction_index,source_category
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 06:00:00,1,0,0.09032241190865294,0.053542254815270765,0.1570695713937824,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 07:00:00,3,0,0.2504932350048862,0.14815352487152555,0.4627318812731038,HYBRID_OPEN_SYNTHETIC
Red Deer Regional Hospital Centre,Central,Red Deer,2026-06-04 08:00:00,0,0,0.0072428000479754515,0.13513835364448865,0.03175842181522063,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 09:00:00,0,2,0.048460948182956654,0.3268831769165951,0.4454833644128788,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 10:00:00,2,1,0.3286587424482943,0.7224438572636991,0.6709620964835361,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 11:00:00,3,0,0.03474617464304468,0.24716042424384174,0.4241042222336977,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 12:00:00,3,0,0.49011719876655485,0.42956446842186546,0.5917369987074458,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 13:00:00,1,0,0.11879043055432269,0.6471467247104098,0.2956335999915005,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 14:00:00,1,1,0.25352028264007653,0.28489371773189576,0.4336622970402385,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 15:00:00,2,0,0.1935211723986212,0.30295508130532434,0.3608360461587853,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 16:00:00,5,0,0.5741895060396928,0.4874248162712431,0.8680065212707874,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 17:00:00,2,0,0.23325958538347988,0.2953892383925766,0.3702983163537412,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 18:00:00,2,1,0.10788954202871845,0.39373159667521673,0.5368300230365888,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 19:00:00,2,2,0.15212816335969617,0.4202508368693547,0.735051069851973,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 20:00:00,2,0,0.14203593473462794,0.28822501271520756,0.34317956452304144,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 21:00:00,2,0,0.12011914084527688,0.2888051606169015,0.33717049477239586,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 22:00:00,3,0,0.056004193521199806,0.3856845832710381,0.4605317825055643,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-05-31 23:00:00,0,0,0.23695272271910287,0.28895392470426773,0.1299166257962877,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 00:00:00,0,1,0.14079362095515888,0.1508710338810666,0.2526138413212791,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 01:00:00,3,0,0.19708292629546362,0.012350556077754647,0.4179003416998358,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 02:00:00,0,0,0.200347930851412,0.1141212418639394,0.08120409384846203,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 03:00:00,0,0,0.3606794548747402,0.00797351502258872,0.10274442066989678,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 04:00:00,1,1,0.21086392886593372,0.17173582300223678,0.3968237811429535,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 05:00:00,1,0,0.39115431858591837,0.13922709458432123,0.26015317001260785,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 06:00:00,1,0,0.30194868661721874,0.5778255383237403,0.3316672506840441,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 07:00:00,6,0,0.17169304023152798,0.1780108271217444,0.8072364332316116,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 08:00:00,2,0,0.45125121418003894,0.18180065840334464,0.4063464848191467,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 09:00:00,2,1,0.1990540459020554,0.16411641030890267,0.5118407431205341,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 10:00:00,0,1,0.2753519660775591,0.01493835651592938,0.260384988935221,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 11:00:00,2,2,0.20345991927538684,0.1158364013632869,0.6824527856970315,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 12:00:00,1,0,0.2941120944558904,0.18114026753546375,0.24220224530545137,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 13:00:00,1,0,0.06574234715685115,0.045527377023823666,0.14842388014915953,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 14:00:00,3,0,0.029749696165967895,0.0038183924320024576,0.3691699612615115,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 15:00:00,0,0,0.3653084301271756,0.04575974985962926,0.11235350540472762,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 16:00:00,2,0,0.251362733374212,0.21136562852016533,0.35688200361921574,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 17:00:00,5,0,0.6149941421509675,0.34744123749433947,0.8486354320510257,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 18:00:00,0,0,0.1092628355137978,0.47899416131153155,0.13597230943240032,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 19:00:00,2,1,0.057357639376848436,0.003950803598687933,0.4369293158172289,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 20:00:00,1,0,0.36663282297840893,0.09952380185321232,0.2445524268416612,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 21:00:00,2,1,0.3387176294294073,0.04806345802874328,0.5254148970065576,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 22:00:00,2,0,0.21791134369201715,0.11733325586823627,0.32682849252477675,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-01 23:00:00,1,0,0.15119841362622277,0.012438966068980074,0.165072128350518,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 00:00:00,0,1,0.16050689670444385,0.07290367970227936,0.24098074061174574,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 01:00:00,0,1,0.04625585204866259,0.12655452574817536,0.2207936342382241,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 02:00:00,3,0,0.24301357280449126,0.3458408245587024,0.5041287817881721,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 03:00:00,1,0,0.008669700819847448,0.3064414425931273,0.18984463360004528,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 04:00:00,1,0,0.05975729116874223,0.1399876964910998,0.16752933475528978,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 05:00:00,1,1,0.05534020674460418,0.2944353163600775,0.3802710274877062,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 06:00:00,3,0,0.3384974155705546,0.0791600856320592,0.4721944951988083,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 07:00:00,2,0,0.426762703861726,0.008467685023406505,0.3613564477864327,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 08:00:00,1,0,0.3777698672543761,0.3624923852981837,0.30552388759682575,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 09:00:00,3,0,0.06343521980291295,0.16207302683048716,0.4134179274475228,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 10:00:00,0,2,0.2166984110533354,0.10318141200842888,0.44337546573678827,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 11:00:00,1,1,0.06900098597596177,0.18354769429219914,0.3597007688175531,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 12:00:00,2,1,0.2947702512580325,0.1956969879968262,0.5455890077115508,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 13:00:00,2,0,0.1971257279194493,0.34150303654094294,0.37032587185645327,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 14:00:00,2,1,0.09561975084504205,0.17547524171961534,0.48537808341492716,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 15:00:00,1,0,0.30092444218745285,0.05197074612377635,0.21569240795971759,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 16:00:00,3,1,0.18212564298702355,0.11594759085377893,0.616503650024198,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 17:00:00,0,0,0.23927052873545526,0.10974449577700862,0.09113953711686937,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 18:00:00,1,0,0.07051630521141743,0.2925041385841954,0.20409547594771987,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 19:00:00,2,1,0.39698112803954483,0.013436870706065685,0.534110827406407,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 20:00:00,1,2,0.10795864731425649,0.3069135899437421,0.5777494110356151,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 21:00:00,2,0,0.25678163837203416,0.24870262600534815,0.36661343646534617,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 22:00:00,1,1,0.3820878573757672,0.1360171940424076,0.43690838275454447,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-02 23:00:00,0,1,0.18486142189410784,0.10858019279057832,0.2556488405442774,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 00:00:00,0,0,0.3966517295074142,0.3583211949148575,0.18989314714334463,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 01:00:00,3,0,0.4845884074515736,0.09483585924611541,0.516548643120586,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 02:00:00,1,1,0.1825646446613384,0.20621766778954762,0.3964859874188752,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 03:00:00,2,1,0.27936783299705237,0.04610046552837845,0.5083650956554179,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 04:00:00,0,0,0.28474390232976515,0.048022505734538534,0.09029324391393273,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 05:00:00,1,0,0.17025151318258713,0.44067646360454105,0.2646192456841234,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 06:00:00,3,0,0.046585621226913856,0.04928199389560442,0.38388601260056887,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 07:00:00,4,0,0.2762127886588869,0.155893057259202,0.5916360534215127,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 08:00:00,4,1,0.3215555203017748,0.17560777343314318,0.7886692558397884,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 09:00:00,2,0,0.0016633615813112625,0.0010297953809681986,0.24069229622658014,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 10:00:00,0,0,0.11817663078920318,0.0776812129810233,0.05017932347680202,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 11:00:00,1,0,0.367406818558723,0.03452995801724332,0.230470499960236,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 12:00:00,1,0,0.1286816127365737,0.1940001464393519,0.19871088378289806,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 13:00:00,2,0,0.25131281583357507,0.18516186268705964,0.35110319822455416,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 14:00:00,0,0,0.11725463578302227,0.01858568056046997,0.03692014774254963,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 15:00:00,3,0,0.3584492600845538,0.1114469731709368,0.4848841269212812,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 16:00:00,3,2,0.38800107745320184,0.2853336526031852,0.8914137052595973,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 17:00:00,2,0,0.2757143156995737,0.08628013036147322,0.33618163707540477,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 18:00:00,2,0,0.08981817806104322,0.045311307359293285,0.2751175774761366,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 19:00:00,1,0,0.31521820938541983,0.06831262034006504,0.22328987510273188,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 20:00:00,1,1,0.02309927603320312,0.33271362096167023,0.3796647939008643,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 21:00:00,1,0,0.12942475798380482,0.1331101109959721,0.1855231566545792,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 22:00:00,0,1,0.6507437401803319,0.02987279266588059,0.3687802616369867,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-03 23:00:00,1,0,0.33235222522929464,0.12445686349371456,0.24043913303281972,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 00:00:00,2,2,0.09170577424474181,0.6783744194639318,0.7749199890705927,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 01:00:00,3,1,0.09631487416696528,0.19938701750473078,0.6108333086177911,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 02:00:00,0,0,0.3521031031854422,0.018242508614126948,0.10260222078703175,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 03:00:00,0,1,0.14919563966894303,0.13565075658366677,0.2516179455557107,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 04:00:00,0,0,0.2994389733322782,0.696764148021247,0.23713102509771225,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 05:00:00,0,1,0.08597797983601668,0.029795285502518854,0.2106287971646388,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 06:00:00,1,1,0.09367220205588193,0.06535547965989354,0.34060642210082354,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 07:00:00,1,1,0.3245280534436016,0.04637888611014344,0.40107120990844003,HYBRID_OPEN_SYNTHETIC
Northeast Community Health Centre,Edmonton,Edmonton,2026-06-04 08:00:00,1,0,0.2192199482623188,0.07759468744774704,0.19845241675195363,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 09:00:00,1,0,0.3855799848491125,0.34612972091364547,0.3041109343587535,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 10:00:00,2,0,0.27396888279009296,0.3348034949551718,0.3903680560713638,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 11:00:00,2,1,0.3087133867780238,0.4906043004613545,0.6143726943993446,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 12:00:00,2,1,0.34668173228796995,0.8619059935948318,0.7066902036314946,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 13:00:00,3,1,0.21027569490228104,0.30239748568380825,0.6654046414230765,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 14:00:00,0,0,0.26644088264391885,0.43824673222079447,0.17101772822887207,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 15:00:00,2,1,0.16545045809470427,0.32798780750421064,0.5384834459174436,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 16:00:00,3,0,0.1863884668077849,0.22605631315040633,0.46192115959926916,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 17:00:00,1,0,0.2671776501020953,0.4250947317544276,0.28833058301456077,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 18:00:00,2,1,0.44814876839695816,0.2642310698825395,0.6036124905253071,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 19:00:00,0,0,0.08548646157861825,0.3430594076518308,0.09940927892541587,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 20:00:00,2,0,0.2762527036785366,0.2870091950385897,0.38049277993848,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 21:00:00,3,1,0.41140655778216273,0.30912611737211826,0.7232015820008716,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 22:00:00,3,1,0.16900975352969055,0.23672789669419378,0.6394028682610361,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-05-31 23:00:00,5,0,0.19855610500073798,0.5903921698868251,0.7854819867753081,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 00:00:00,1,0,0.1270633778947116,0.05134678564146588,0.16687403865164174,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 01:00:00,0,0,0.028037997385703797,0.3253020830669591,0.07941709754272806,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 02:00:00,2,1,0.3040585302051033,0.2781585028326079,0.5663312590806027,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 03:00:00,3,0,0.33220314541216683,0.34667693750286666,0.5292858069660373,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 04:00:00,3,0,0.14274486513539797,0.5037976835401092,0.5108040526167354,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 05:00:00,0,1,0.16303007550974347,0.02454558391717405,0.23104844960450646,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 06:00:00,2,0,0.05929731346580629,0.046870166374439,0.26691468437280236,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 07:00:00,4,1,0.2966117096539961,0.0654736350689022,0.7574554784182773,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 08:00:00,2,1,0.19189752640843366,0.4040929877070939,0.562631764689922,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 09:00:00,1,0,0.041530939696627356,0.1385664087239793,0.16211327303433112,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 10:00:00,2,1,0.23429432992632399,0.01833320567703361,0.48963571762831815,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 11:00:00,1,0,0.32776394147207394,0.09634734733247535,0.23297032002532528,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 12:00:00,0,0,0.1830507049237277,0.39918421213738725,0.13907472404886895,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 13:00:00,3,1,0.12427146764231384,0.27434474908089457,0.6351518557376447,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 14:00:00,0,0,0.19789160537161446,0.046207527805663735,0.06557530562129808,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 15:00:00,2,1,0.15605680981644793,0.0030056343492281226,0.46435714630543556,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 16:00:00,3,1,0.21961069443100853,0.20338774884561378,0.6462362991867174,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 17:00:00,1,0,0.19624247174218973,0.1160136473266753,0.2004708944996817,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 18:00:00,2,0,0.43404276103505385,0.07728747109267488,0.37853521673020357,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 19:00:00,1,0,0.16924296786493415,0.10125249681549799,0.1896635803015911,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 20:00:00,0,1,0.49985474642986916,0.2662858284493228,0.3785422112592144,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 21:00:00,0,0,0.09595119636572386,0.0718942797524544,0.04268307652794265,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 22:00:00,0,0,0.5751728584328768,0.2043076050391858,0.2059960734698264,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-01 23:00:00,0,1,0.1207160152076059,0.38427135882624075,0.29834018319990263,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 00:00:00,0,0,0.08335517950715551,0.20990173273806267,0.06951783146437733,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 01:00:00,1,1,0.029997749068687622,0.18778420296672352,0.3497118943919117,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 02:00:00,0,1,0.1121495003050213,0.033941489071756925,0.21886898768119248,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 03:00:00,1,0,0.3532763561217216,0.14966717119114467,0.25184415737613386,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 04:00:00,2,0,0.1542380925515514,0.12336459709325852,0.31032687727495123,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 05:00:00,1,1,0.32007724528609127,0.4139698690446878,0.48069499986993686,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 06:00:00,3,0,0.14672611674237115,0.11325953493067524,0.42600041037261244,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 07:00:00,4,0,0.34484958144681865,0.13495612704656526,0.6062482307553536,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 08:00:00,3,0,0.2298680462192318,0.04815307199839335,0.4349567287810314,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 09:00:00,1,0,0.29607133473226366,0.07390391571748442,0.2191588351828804,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 10:00:00,2,0,0.20201260779429162,0.06065483441350917,0.3099075937533737,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 11:00:00,5,0,0.203422137937368,0.017025690359810414,0.6607038505016214,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 12:00:00,0,0,0.0537454521005395,0.18810407797168394,0.056431623741921524,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 13:00:00,0,0,0.24607785350553196,0.11063317753218666,0.09324109803863001,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 14:00:00,0,1,0.21624236221002568,0.04295024276146851,0.24999691482633027,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 15:00:00,2,1,0.3139783749719356,0.18193427641614643,0.5479394858036941,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 16:00:00,1,0,0.2716320072112689,0.2881328182399058,0.2594461820319346,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 17:00:00,0,0,0.1241102769447355,0.033349254966460844,0.042087713637147334,HYBRID_OPEN_SYNTHETIC
